,,,,,,,,,商品销量报表,,,,,,,,,
"门店名称:九记·東門口",,,,,,,,,,,,,,,,,,,
"查询条件:门店:[東門口温州店(CS009040522),東門口武林店(CS003031459),(闭店)東門口上海中庚漫游城店(CS009040523),東門口桐乡万象汇店(CS009054282),東門口奥体店(CS003030504),東門口苏州店(CS009039921),(闭店)炎合里中国北方菜(CS011000128),(闭店)炎合里金华永盛购物中心店(CS009035567),東門口远洋店(CS003021468),(闭店)东门口96店(CS003025461),東門口杭州滨江龙湖店(CS009051886),東門口无锡店(CS009050468),焱合里自助火锅文一路店(CS009034590),東門口金华世贸店(CS009037775),京熹顺杭州金沙店(CS009053371),東門口富阳店(CS009049555),東門口上海西郊百联店(CS009050467),巷口锅香文一路店(CS009058665),東門口会员店(CS009054378),東門口501店(CS009040508),華門新京菜中国茶(欧美广场EFC店)(CS009035566),小蒸娘老杭州萧山蒸菜(CS009057694),東門口啦啦宝都店(CS009040524),京熹顺南京店(CS009053417)]; 商品分类:[全部]; 商品:[全部]; 时间范围:[""2026-02-01"",""2026-02-28""]; 是否显示套餐子商品数量:是; 商品名称多选:; 区域:全部; 交易类型:销售; 销售渠道:全部; 商品属性:[赠品,单品,套餐,自定义套餐,自定义单品,套餐子商品,其他]; 排序方式:数量; 展示维度:按商品+点单方式汇总; 商品分类多选:; 是否显示套餐子商品金额:是; 菜单名称:",,,,,,,,,,,,,,,,,,,
"门店名称","商品分类","收入分组","商品编码","商品名称","规格","商品类型","点单方式","单卖数量(不含套餐子商品)","数量(含套餐子商品)","退货数量(不含套餐子商品)","套餐内销量","单位","销售单价","销售金额","折后金额","分摊优惠","实退金额","实收",
"東門口奥体店","新外卖",,"","招牌涮[牛肉]捞捞桶(浓郁番茄锅底,低脂荞麦面（1块）)",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",35.00,175.00,175.00,93.55,0.00,81.45,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"个",1.90,9.50,9.50,3.56,0.00,5.94,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"个",1.70,8.50,8.50,3.43,0.00,5.07,
"東門口奥体店","缤纷饮品",,"","现榨玉米汁",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",36.00,180.00,180.00,11.12,0.00,168.88,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(香辣过瘾锅底,米饭（1盒）)",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",59.00,295.00,295.00,114.75,0.00,180.25,
"東門口奥体店","苏尼特熊猫羊系列",,"","双层至尊羊围脖",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",298.00,1490.00,1490.00,808.35,0.00,681.65,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"个",3.90,19.50,19.50,7.73,0.00,11.77,
"東門口奥体店","鲜美菌类",,"","长白山白玉菌",,"餐饮商品","套餐子商品",0.00,4.00,0.00,4.00,"份",16.00,64.00,63.00,20.27,0.00,42.73,
"東門口奥体店","新外卖",,"","老北京驴打滚（1块）",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",3.00,12.00,12.00,6.01,0.00,5.99,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"个",5.70,22.80,22.80,9.79,0.00,13.01,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(老北京锅底（含麻酱等小料）,劲爽方便面（1块）)",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",79.00,316.00,316.00,107.46,0.00,208.54,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(香辣过瘾锅底)","香辣过瘾锅底","餐饮商品","单品",4.00,4.00,0.00,0.00,"份",59.00,236.00,236.00,79.11,0.00,156.89,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(香辣过瘾锅底)","香辣过瘾锅底","餐饮商品","单品",4.00,4.00,0.00,0.00,"份",79.00,316.00,316.00,110.56,0.00,205.44,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(老北京锅底（含麻酱等小料）,米饭（1盒）)",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",79.00,316.00,316.00,111.11,0.00,204.89,
"東門口奥体店","新外卖",,"","低脂荞麦面（1块）",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",5.00,20.00,20.00,7.14,0.00,12.86,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"个",7.00,28.00,28.00,11.31,0.00,16.69,
"東門口奥体店","未分类",,"","超下饭🥒爽口油泡黄瓜",,"","自定义单品",4.00,4.00,0.00,0.00,"份",4.00,16.00,16.00,11.76,0.00,4.24,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"个",3.40,13.60,13.60,6.04,0.00,7.56,
"東門口奥体店","锅底",,"","三味锅",,"餐饮套餐商品","套餐",4.00,4.00,0.00,0.00,"份",71.90,287.60,287.60,73.56,0.00,214.04,
"東門口奥体店","锅底",,"","#清油香辣锅底",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",26.00,104.00,104.00,4.42,0.00,99.58,
"東門口奥体店","珍馐牛肉",,"","澳洲谷饲牛肋排",,"餐饮商品","套餐子商品",0.00,4.00,0.00,4.00,"份",139.00,556.00,547.44,176.07,0.00,371.37,
"東門口奥体店","未分类",,"","老北京草原水爆肚（微辣）",,"","自定义单品",4.00,4.00,0.00,0.00,"份",58.00,232.00,232.00,69.43,0.00,162.57,
"東門口奥体店","过瘾烧烤",,"","烧羊棒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",43.00,172.00,172.00,16.71,0.00,155.29,
"東門口奥体店","新外卖",,"","招牌涮[羊肉]捞捞桶(老北京锅底（含麻酱等小料）,低脂荞麦面（1块）)",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",39.00,156.00,156.00,70.98,0.00,85.02,
"東門口奥体店","新外卖",,"","招牌涮[牛羊]捞捞桶(香辣过瘾锅底)","香辣过瘾锅底","餐饮商品","单品",4.00,4.00,0.00,0.00,"份",48.00,192.00,192.00,77.28,0.00,114.72,
"東門口奥体店","新外卖",,"","鲜香菇（单点菜品记得选锅底哦）",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",5.00,20.00,20.00,7.41,0.00,12.59,
"東門口奥体店","酒水饮料",,"","会稽山10年",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",78.00,312.00,312.00,151.27,0.00,160.73,
"東門口奥体店","珍馐牛肉",,"","手切五花腱",,"餐饮商品","套餐子商品",0.00,4.00,0.00,4.00,"份",59.00,236.00,232.36,74.73,0.00,157.63,
"東門口奥体店","新外卖",,"","招牌涮[牛羊]捞捞桶(老北京锅底（含麻酱等小料）,劲爽方便面（1块）)",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",48.00,192.00,192.00,74.28,0.00,117.72,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(香辣过瘾锅底)","香辣过瘾锅底","餐饮商品","单品",4.00,4.00,0.00,0.00,"份",69.00,276.00,276.00,78.21,0.00,197.79,
"東門口奥体店","新外卖",,"","经典爽脆毛肚（单点菜品记得选锅底哦）",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",24.00,96.00,96.00,26.45,0.00,69.55,
"東門口奥体店","锅底",,"","##牛油香辣锅底",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",23.00,92.00,92.00,41.40,0.00,50.60,
"東門口奥体店","特色涮品",,"","经典爽脆毛肚",,"餐饮商品","套餐子商品",0.00,4.00,0.00,4.00,"份",79.00,316.00,311.12,100.07,0.00,211.05,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"个",3.30,13.20,13.20,4.36,0.00,8.84,
"東門口奥体店","新外卖",,"","王家渡午餐肉（单点菜品记得选锅底哦）",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",10.00,40.00,40.00,14.22,0.00,25.78,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(老北京锅底（含麻酱等小料）,劲爽方便面（1块）)",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",59.00,236.00,236.00,94.99,0.00,141.01,
"東門口奥体店","锅底",,"","#青花椒锅底",,"餐饮商品","套餐子商品",0.00,4.00,0.00,4.00,"份",36.00,144.00,144.00,4.22,0.00,139.78,
"東門口奥体店","套餐",,"","抖音直播3-4人套餐",,"餐饮套餐商品","套餐",4.00,4.00,0.00,0.00,"份",511.00,2044.00,2044.00,657.40,0.00,1386.60,
"東門口奥体店","酒水饮料",,"","会稽山5年",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"瓶",38.00,114.00,114.00,8.66,0.00,105.34,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",4.20,12.60,12.60,6.52,0.00,6.08,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",9.00,27.00,27.00,10.50,0.00,16.50,
"東門口奥体店","新外卖",,"","苏尼特羔羊脆骨肉（单点菜品记得选锅底哦）",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",69.00,207.00,207.00,52.37,0.00,154.63,
"東門口奥体店","新外卖",,"","苏尼特A3羊肉卷（单点菜品记得选锅底哦）",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",49.00,147.00,147.00,44.52,0.00,102.48,
"東門口奥体店","新外卖",,"","手切土黄牛肉（单点菜品记得选锅底哦）",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",56.00,168.00,168.00,34.35,0.00,133.65,
"東門口奥体店","未分类",,"","康师傅红茶",,"","自定义单品",3.00,3.00,0.00,0.00,"份",4.00,12.00,12.00,5.57,0.00,6.43,
"東門口奥体店","新外卖",,"","老北京葱油拌面",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",26.00,78.00,78.00,44.80,0.00,33.20,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",4.30,12.90,12.90,4.37,0.00,8.53,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",5.30,15.90,15.90,4.96,0.00,10.94,
"東門口奥体店","缤纷饮品",,"","现榨五谷杂粮热饮",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",39.00,117.00,117.00,18.83,0.00,98.17,
"東門口奥体店","新外卖",,"","招牌涮[牛肉]捞捞桶(秘制咸香干拌酱,劲爽方便面（1块）)",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",35.00,105.00,105.00,55.76,0.00,49.24,
"東門口奥体店","新外卖",,"","招牌涮[羊肉]捞捞桶(香辣过瘾锅底,土豆粉（100克）)",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",39.00,117.00,117.00,51.22,0.00,65.78,
"東門口奥体店","新外卖",,"","招牌涮[牛肉]捞捞桶(香辣过瘾锅底,低脂荞麦面（1块）)",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",35.00,105.00,105.00,50.22,0.00,54.78,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",5.40,16.20,16.20,5.81,0.00,10.39,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(老北京锅底（含麻酱等小料）,土豆粉（100克）)",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",59.00,177.00,177.00,68.37,0.00,108.63,
"東門口奥体店","菊花特色菜",,"","冰糖菊花鲜牛肉",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",49.00,147.00,147.00,2.07,0.00,144.93,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",2.30,6.90,6.90,1.99,0.00,4.91,
"東門口奥体店","新外卖",,"","招牌涮[牛羊]捞捞桶(香辣过瘾锅底,米饭（1盒）)",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",48.00,144.00,144.00,55.48,0.00,88.52,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",4.10,12.30,12.30,5.01,0.00,7.29,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"个",2.40,7.20,7.20,2.82,0.00,4.38,
"東門口奥体店","新外卖",,"","泰和甄选乌鸡卷（单点菜品记得选锅底哦）",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",16.00,48.00,48.00,14.37,0.00,33.63,
"東門口奥体店","新外卖",,"","苏尼特精选一岁羊（单点菜品记得选锅底哦）",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",26.00,52.00,52.00,12.64,0.00,39.36,
"東門口奥体店","老北京特色",,"","老北京驴打滚",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"份",19.00,38.00,0.00,0.00,0.00,0.00,
"東門口奥体店","新外卖",,"","招牌涮[牛肉]捞捞桶(秘制咸香干拌酱,米饭（1盒）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",35.00,70.00,70.00,35.55,0.00,34.45,
"東門口奥体店","新外卖",,"","尊品雪花肥牛（单点菜品记得选锅底哦）",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",64.00,128.00,128.00,25.36,0.00,102.64,
"東門口奥体店","新外卖",,"","手打黑虎虾虾滑（单点菜品记得选锅底哦）(整份(120克))",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",36.00,72.00,72.00,21.71,0.00,50.29,
"東門口奥体店","小吃",,"","现炸小酥肉",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"份",29.00,58.00,0.00,0.00,0.00,0.00,
"東門口奥体店","新外卖",,"","手打黑虎虾虾滑（单点菜品记得选锅底哦）",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",36.00,72.00,72.00,17.30,0.00,54.70,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(老北京锅底（含麻酱等小料）,低脂荞麦面（1块）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",79.00,158.00,158.00,52.95,0.00,105.05,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(米饭（1盒）,老北京锅底（含麻酱等小料）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",69.00,138.00,138.00,53.79,0.00,84.21,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",6.40,12.80,12.80,5.04,0.00,7.76,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(香辣过瘾锅底,米饭（1盒）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",79.00,158.00,158.00,39.19,0.00,118.81,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(老北京锅底（含麻酱等小料）,低脂荞麦面（1块）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",69.00,138.00,138.00,51.60,0.00,86.40,
"東門口奥体店","锅底",,"","三味锅",,"餐饮套餐商品","套餐",2.00,2.00,0.00,0.00,"份",85.00,170.00,170.00,1.70,0.00,168.30,
"東門口奥体店","未分类",,"","门钉肉饼",,"","自定义单品",2.00,2.00,0.00,0.00,"份",6.00,12.00,12.00,8.85,0.00,3.15,
"東門口奥体店","小吃",,"","茴香小油条（单点菜品记得选锅底哦）",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",6.00,12.00,12.00,3.19,0.00,8.81,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(劲爽方便面（1块）,老北京锅底（含麻酱等小料）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",69.00,138.00,138.00,50.01,0.00,87.99,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",6.20,12.40,12.40,5.30,0.00,7.10,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",3.10,6.20,6.20,2.21,0.00,3.99,
"東門口奥体店","新外卖",,"","经典爽脆毛肚（单点菜品记得选锅底哦）(整份(160克))",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",48.00,96.00,96.00,22.05,0.00,73.95,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(老北京锅底（含麻酱等小料）,土豆粉（100克）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",79.00,158.00,158.00,54.32,0.00,103.68,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(香辣过瘾锅底,土豆粉（100克）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",59.00,118.00,118.00,45.78,0.00,72.22,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",6.30,12.60,12.60,6.06,0.00,6.54,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",7.20,14.40,14.40,3.21,0.00,11.19,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",5.90,11.80,11.80,5.59,0.00,6.21,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(浓郁番茄锅底,米饭（1盒）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",59.00,118.00,118.00,44.35,0.00,73.65,
"東門口奥体店","小料",,"","现炸辣椒油",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"份",6.00,12.00,0.00,0.00,0.00,0.00,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",7.50,15.00,15.00,6.83,0.00,8.17,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(浓郁番茄锅底,劲爽方便面（1块）)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",79.00,158.00,158.00,46.81,0.00,111.19,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",4.40,8.80,8.80,3.06,0.00,5.74,
"東門口奥体店","小料",,"","自助小料*",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",10.00,20.00,20.00,5.13,0.00,14.87,
"東門口奥体店","新外卖",,"","【涮熟】单点菜品锅底自选(浓郁番茄锅底)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",6.00,12.00,12.00,3.92,0.00,8.08,
"東門口奥体店","新外卖",,"","低脂荞麦面（1块）",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",4.00,8.00,8.00,2.40,0.00,5.60,
"東門口奥体店","冬季上新",,"","酸奶野生沙葱鲜牛肉",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",59.00,118.00,118.00,5.26,0.00,112.74,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",7.10,14.20,14.20,3.85,0.00,10.35,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",6.60,13.20,13.20,3.30,0.00,9.90,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",2.60,5.20,5.20,1.88,0.00,3.32,
"東門口奥体店","新外卖",,"","【涮熟】单点菜品锅底自选(贵州酸汤锅底)",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",6.00,12.00,12.00,3.65,0.00,8.35,
"東門口奥体店","新外卖",,"","天桥小酥肉",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",6.00,6.00,6.00,2.66,0.00,3.34,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(土豆粉（100克）,香辣过瘾锅底)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",69.00,69.00,69.00,25.85,0.00,43.15,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(低脂荞麦面（1块）,秘制咸香干拌酱)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",69.00,69.00,69.00,19.19,0.00,49.81,
"東門口奥体店","过瘾烧烤",,"","羊肉串(3串)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",30.00,30.00,30.00,12.37,0.00,17.63,
"東門口奥体店","新外卖",,"","招牌涮[羊肉]捞捞桶(秘制香辣干拌酱,劲爽方便面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",41.00,41.00,41.00,10.89,0.00,30.11,
"東門口奥体店","新外卖",,"","招牌涮[牛肉]捞捞桶(秘制咸香干拌酱,我爱土豆粉（100克）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",35.00,35.00,35.00,18.76,0.00,16.24,
"東門口奥体店","新外卖",,"","招牌涮[羊肉]捞捞桶(浓郁番茄锅底,劲爽方便面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",39.00,39.00,39.00,16.54,0.00,22.46,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(米饭（1盒）,香辣过瘾锅底)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",69.00,69.00,69.00,22.21,0.00,46.79,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",4.80,4.80,4.80,1.62,0.00,3.18,
"東門口奥体店","新外卖",,"","浓郁番茄锅底（锅底只能选择一种哦）",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",15.80,15.80,15.80,5.60,0.00,10.20,
"東門口奥体店","新外卖",,"","招牌涮[羊肉]捞捞桶(老北京锅底（含麻酱等小料）,土豆粉（100克）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",39.00,39.00,39.00,16.49,0.00,22.51,
"東門口奥体店","新外卖",,"","招牌涮[牛羊]捞捞桶(浓郁番茄锅底,土豆粉（100克）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",48.00,48.00,48.00,19.80,0.00,28.20,
"東門口奥体店","新外卖",,"","招牌涮[牛羊]捞捞桶(老北京锅底（含麻酱等小料）,土豆粉（100克）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",48.00,48.00,48.00,19.60,0.00,28.40,
"東門口奥体店","新外卖",,"","招牌涮[羊肉]捞捞桶(香辣过瘾锅底,低脂荞麦面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",39.00,39.00,39.00,15.47,0.00,23.53,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(浓郁番茄锅底,劲爽方便面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",69.00,69.00,69.00,22.61,0.00,46.39,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",2.20,2.20,2.20,1.17,0.00,1.03,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",0.80,0.80,0.80,0.41,0.00,0.39,
"東門口奥体店","新外卖",,"","招牌涮[羊肉]捞捞桶(浓郁番茄锅底,土豆粉（100克）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",39.00,39.00,39.00,16.44,0.00,22.56,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",5.80,5.80,5.80,3.02,0.00,2.78,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",6.10,6.10,6.10,1.86,0.00,4.24,
"東門口奥体店","新外卖",,"","招牌涮[牛肉]捞捞桶(秘制香辣干拌酱,米饭（1盒）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",37.00,37.00,37.00,21.66,0.00,15.34,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(低脂荞麦面（1块）,秘制香辣干拌酱)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",71.00,71.00,71.00,26.68,0.00,44.32,
"東門口奥体店","未分类",,"","超下饭 | 爽口油泡黄瓜",,"","自定义单品",1.00,1.00,0.00,0.00,"份",4.00,4.00,4.00,1.47,0.00,2.53,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",9.20,9.20,9.20,2.88,0.00,6.32,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",8.60,8.60,8.60,1.68,0.00,6.92,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",2.10,2.10,2.10,0.85,0.00,1.25,
"東門口奥体店","新外卖",,"","巨肉桶[半斤羊肉]捞捞桶(香辣过瘾锅底,劲爽方便面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",79.00,79.00,79.00,30.43,0.00,48.57,
"東門口奥体店","新外卖",,"","招牌涮[牛肉]捞捞桶(秘制香辣干拌酱,劲爽方便面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",37.00,37.00,37.00,19.95,0.00,17.05,
"東門口奥体店","小吃",,"","茴香小油条（单点菜品记得选锅底哦）(整份(12个))",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",12.00,12.00,12.00,2.31,0.00,9.69,
"東門口奥体店","珍馐牛肉",,"","澳洲谷饲牛肋排",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",139.00,139.00,139.00,16.66,0.00,122.34,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",2.90,2.90,2.90,0.84,0.00,2.06,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(浓郁番茄锅底,劲爽方便面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",59.00,59.00,59.00,23.75,0.00,35.25,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",1.20,1.20,1.20,0.45,0.00,0.75,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(浓郁番茄锅底,低脂荞麦面（1块）)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",69.00,69.00,69.00,25.76,0.00,43.24,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",8.30,8.30,8.30,3.02,0.00,5.28,
"東門口奥体店","其他",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",4.90,4.90,4.90,1.55,0.00,3.35,
"東門口奥体店","新外卖",,"","巨肉桶[半斤牛肉]捞捞桶(土豆粉（100克）,浓郁番茄锅底)",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",69.00,69.00,69.00,23.25,0.00,45.75,
"東門口奥体店","新外卖",,"","豪华涮[牛羊+毛肚+虾滑]捞捞桶(秘制香辣干拌酱)","秘制香辣干拌酱","餐饮商品","单品",1.00,1.00,0.00,0.00,"份",59.00,59.00,59.00,24.91,0.00,34.09,
